model,AUDIT,BISa,BISm,BISn,CAREa,CAREs,CAREw,DAST,DM,Deth,Dgam,Dhea,Dinv,Drec,Dsoc,FTND,GABS,PG,PRI_certainty,PRI_decision,SOEP,SOEPdri,SOEPfin,SOEPhea,SOEPocc,SOEPrec,SOEPsoc,SSbor,SSdis,SSexp,SStas,BART,CCT,DFD,DFE,LOT,MPL
Qwen2.5-14B-Instruct,1.6307650012226516,10.283832627856253,17.75650342408235,16.787048768993674,2,0,0,2.741249456844169,8.7740954288886,1.0046881701943184,1.009966662692694,1.7979505014680015,1.3632699474968335,1.7387901446163787,4.205018711313546,2.398080391982637,54.92925484926601,3.4415146751622263,6.060319360479613,1.6415471732228872,6.8146697622365675,1.0,1.1000798658191082,2.7445120100747245,5.538216370164649,7.359413030518529,6.22051839784412,15.965868893693424,13.992798354097555,15.657993936319366,15.98848511942413,20.20427032190079,374.8726934142057,0.5787421618498914,0.4046303045729208,0.4624075460870747,5
Qwen2.5-32B-Instruct,1.2256753443440955,9.863004932991373,17.07948873632825,18.002679831209548,2,0,0,1.2798489610402013,6.977858096755987,1.014784328171472,1.0229631194799145,2.519227535513827,1.3917276249545725,2.657103506984546,4.317666969437933,2.0855447268672718,55.95706656726319,3.8083158399710006,6.391150114896628,1.360026568448229,7.543750981665386,1.1001522269427533,1.1000036636527262,2.434284426430199,5.37362909754645,6.836022027569624,5.698752698683105,13.306106029692696,14.686565618834843,18.669747339443898,18.55614622581614,24.39721428120946,363.75146005474886,0.49102587031646683,0.39120025748813386,0.4715582296708629,6
Qwen2.5-3B-Instruct,1.7064510207456924,14.686486740773596,22.580740888466142,20.15836001754075,2,0,0,3.875145619983201,15.242928929978614,1.2925330100563048,1.0702536944047119,2.118087220092299,1.023118962631134,1.9121095047760557,3.72624630162989,3.7525474989306766,55.858702603726414,6.088900560821088,4.3184841930497,1.8522653607087811,5.124527965016107,1.0,1.4938184911984804,3.0831227761898297,6.177539146088979,6.8553075959576475,5.934648865905812,14.443542940833815,13.788635642250297,17.24721242544144,15.371817764996614,35.890276031297304,353.6270234085017,0.46358154457730044,0.37519982146215103,0.45316689083874834,3
Qwen2.5-7B-Instruct,0.9824221061935181,18.12592192433035,27.550140029053267,23.69412476736726,0,0,0,1.208831206017203,24.672995748855627,1.2058695832502146,1.0281297573059258,1.766226629761534,1.3055894339805967,1.990121547393739,4.118093547560215,3.3989553540698996,51.7813286153506,7.247274014611724,4.898885864295727,1.555118044233903,5.0382001107196395,1.1000018468767556,1.1000785156493258,2.9200589057100386,6.099898246077553,6.406105901026204,5.960408306861639,15.79395876095831,16.72804287497677,17.51490729023061,16.879302900101624,27.154194041278327,363.8450773025102,0.4949392406795411,0.3849649923624592,0.4516304772643274,3
Qwen3-1.7B,2.029797746514151,11.177871629261004,17.11827044185643,22.344176989601152,0,0,0,2.354971645712462,4.772193163688469,1.123368115967067,1.0636912066077455,2.2667252725388374,1.0298007928041226,2.256734081408693,3.2105063596285843,1.4162376197921376,59.82911037416949,2.7850160477148895,5.572327418023412,1.559617858917897,5.0,1.0,1.0,3.842059711771481,6.46135769249075,6.51624278056082,6.169182902816246,14.311585317290232,13.100603617351942,16.0915541945155,15.780306159404558,32.48211736407088,404.942250434017,0.46875987085433724,0.36374836526279164,0.5004028973103216,2
Qwen3-14B,2.387443638842991,18.01314038272111,27.076208684368773,24.460033578351716,1,0,1,1.4716187023107514,28.641572493307972,1.6142276369710644,1.9645900317233451,2.592133699444142,1.48810909439324,2.9716592009641087,3.4359286299808067,1.2243600934501033,47.80069346051816,5.75615609248713,4.7851543037060456,1.8379634719676956,3.450747591335929,1.1069273131873605,1.0,2.846106532880348,5.426196341808004,7.447157481132361,6.3468683133442925,13.493221343018416,16.42419506461631,15.692779055184287,16.007667921222705,15.590414563620095,325.7674989790089,0.5062298950109423,0.408854620313145,0.4926930946232895,1
Qwen3-30B-A3B-Instruct-2507,1.7736793138870919,11.275732744116079,17.139506887223344,16.05107924519553,2,1,1,5.016221608593693,12.40039299245958,1.3717094104616532,1.0372063667386777,3.0227561209378697,1.5450573068119877,3.168963671235284,4.694331876175623,2.5281652471267733,54.50118469518374,5.21907253313538,6.774302637922047,1.5169575790692287,5.731753448079885,1.1064364371464457,1.1004532876399873,2.834044039608574,5.571465017885061,6.730260325170027,5.388132830469039,14.641408909469273,13.814373902546958,16.393783500377292,16.533236800391116,21.727478011434503,386.84424840044,0.48480291241987183,0.4301192286523786,0.4624465909653456,2
Qwen3-32B,1.9774751403396704,16.64544601491925,25.69781282904058,25.695910022976598,2,0,1,2.3327020006008024,14.566643105390511,2.431798603130087,1.867799695887218,2.5914725779363152,1.6090725908205004,2.9456569791650122,4.088710352591475,2.4961681607196535,54.10932451447367,8.497333370621279,6.71189680236545,1.359198645117429,6.645255925433101,3.0350265725586487,3.1963313622355445,6.2827031309149,6.06007513906034,7.65241935992187,6.650347352230429,14.536039504726837,13.705400810965767,15.168869322373267,14.791995436665124,23.33846106524129,353.4187218792812,0.5137724253796349,0.37120331809634205,0.47357824141197047,2
Qwen3-4B,1.5840304900464854,13.679130588459193,21.540130826312975,19.53324159036459,2,0,0,2.273959960913372,6.329873713669846,1.3982813303971862,1.0623609569547219,2.831005417034883,1.147132934304849,2.893604987416318,3.1048620398734985,2.3896618072211924,54.9910316553021,4.24258691584054,5.141755084493088,1.5656978540983637,6.95845327281713,1.1000034014177462,1.2797755974481713,2.9940272111675736,5.9375116483317205,6.636246502536731,6.128860408513779,14.341169049210228,12.7056419657128,13.812340603705264,12.144197134014398,22.905615289406516,340.68553576955486,0.4537104536045197,0.4286849862720546,0.47251570639272783,2
Qwen3-8B,1.7275783148653876,16.3165449866202,26.523747396089963,19.935773777757962,2,0,0,2.5795634941201535,21.256177196853418,1.3075367661602701,1.3292324693775994,2.4486421446818065,1.697076440025797,3.0363542935166152,3.8221272406416347,2.645039456053349,52.280583184147105,5.342116613111003,6.3259120681762395,1.6383692477516676,4.900548147632205,1.0,1.099947606680462,2.8533748641256556,5.786897243746021,6.5895670558419575,5.169221069604594,13.970134813284679,15.702361872280237,18.373863280564834,16.623354509606198,22.30331676762913,395.3361618960943,0.4937500191890775,0.4350002867043832,0.4979695522447311,1
SmolLM3-3B,1.698731273674102,14.195828167351657,21.23819073167924,18.40739385358557,0,0,2,5.01709692048975,5.016768137998894,1.3510355132083909,1.041438455597241,2.8777848554784606,1.2462153403434575,2.526443570773088,3.1980760288628622,1.610812785860506,54.36651354591962,4.384307017983725,6.653256906842569,1.813186756861929,7.83166566914637,1.1948766302265954,2.2836091427464487,2.5995088441390597,5.762023249898587,6.616791563784725,5.352925505794529,13.760300186901848,15.207940778756573,17.287757431117186,16.325839699856118,39.066488198675685,394.3762409526555,0.5220570109899978,0.41880284597048884,0.5044056292119059,1
TildeOpen-30b,1.894655475406818,12.793638471186464,17.504294287558075,23.936832904309824,2,2,2,5.807269689943205,4.287289397960788,2.2867877637382787,1.1742496971864986,3.1128364608363177,1.2619786030828501,2.7004577162475383,3.078824470835392,2.687897080132595,57.90563116764456,3.404906638514048,6.074865018078846,1.9596647428914522,5.184907818204273,1.0,1.0996204711510489,2.3129659112858705,5.79922779662453,7.1520618792265305,5.277547808354929,14.38671332875708,13.696060854293357,15.52598397703885,14.984041096706669,30.645801689952698,440.98655634724423,0.495832212891318,0.395904704797395,0.385268518766036,6
bloomz-3b,1.5582153642173338,11.22417849939655,19.5406915985389,25.290917394511137,2,1,0,4.996589685058527,10.619410941802927,1.1807003590852547,1.3930824741438443,2.0224649523731206,1.077220481116827,1.6854480952921205,3.12543008665141,2.7271029213049935,49.76672088562527,4.285746137201519,5.565914459166054,1.332472431247285,6.346247275466116,3.693243005327303,3.5260673413427317,5.902232857233273,6.103784509159851,6.238035819582559,5.872611556543375,15.0,13.0,15.0,15.0,29.096608957285902,,0.46432159573407605,,0.43657401873063717,2
bloomz-7b1,1.7611031492638036,11.277215521101125,18.731490382926495,16.58236006337045,2,2,3,2.3453132990339625,10.443926691783382,2.037609739248157,1.5196695297792402,2.9075986493722907,1.3695582327216684,2.6018632199955585,3.136585958716119,4.064266733006476,55.76408731879787,3.8048501293886945,5.563546798510865,1.4855344449354546,5.953033020414463,2.4843578357554397,2.740163127961599,2.681249920741835,5.895639989592151,6.340974599283447,4.169232827999379,15.0,14.0,15.0,15.0,36.86108027664315,,0.5174252271397372,,0.39379508119274526,2
